StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q8,Q10,Q11_1,Q2,Q3,Q4,Q4_2_TEXT,Q1_2,Q1_3,Q1_4,Q1_7,Q9,Q9_7_TEXT,Q7
2023-04-26 13:55:40,2023-04-26 13:56:59,IP Address,172.56.29.212,100,78,True,2023-04-26 13:56:59,R_3MzHfZXu8oqncHF,,,,,39.9943,-75.1181,qr,EN,Provisions,Yes,5,Yes,,Not right now,,3,1,2,4,Other,None,No
2023-04-26 13:57:12,2023-04-26 13:57:59,IP Address,66.71.12.60,100,47,True,2023-04-26 13:58:00,R_2BgqrV63byNEBu3,,,,,40.0443,-75.6472,qr,EN,Provisions,Yes,4,No,2% milk cuh,,,,,,,,,I didn't know you had sales
2023-04-26 13:59:12,2023-04-26 14:00:14,IP Address,104.39.31.67,100,62,True,2023-04-26 14:00:14,R_WBdVSyFEMChTAXf,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Not right now,,4,2,3,1,"High Protein,Low Sugar,Other",As low-processed as possible,Yes
2023-04-26 14:10:28,2023-04-26 14:11:28,IP Address,66.71.67.236,100,59,True,2023-04-26 14:11:28,R_WxpEBIAbid8l1y9,,,,,41.2723,-75.8887,qr,EN,Provisions,Yes,5,Yes,,Not right now,,4,1,2,3,Low Sugar,,Yes
2023-04-26 14:17:03,2023-04-26 14:17:58,IP Address,66.71.104.233,100,55,True,2023-04-26 14:17:59,R_3L4OGkSgU5SaFTA,,,,,40.1551,-76.6021,qr,EN,Provisions,Yes,5,Yes,,Not right now,,4,1,3,2,"High Protein,Low Sugar",,No
2023-04-26 14:21:52,2023-04-26 14:22:48,IP Address,66.71.21.88,100,55,True,2023-04-26 14:22:49,R_1rrKhh6nqvc97Hh,,,,,40.1578,-75.1236,qr,EN,Provisions,Yes,5,No,Bag of assorted chocolates,,,2,1,3,4,,,I didn't know you had sales
2023-04-26 14:23:58,2023-04-26 14:24:37,IP Address,66.71.42.92,100,38,True,2023-04-26 14:24:37,R_2493KeP0d1MOuuc,,,,,39.3408,-76.4078,qr,EN,Provisions,No,4,No,Lead,,,2,1,3,4,,,No
2023-04-26 14:26:07,2023-04-26 14:31:59,IP Address,66.71.50.117,100,352,True,2023-04-26 14:32:00,R_1CeGcpHjumWqFYZ,,,,,39.866,-75.437,qr,EN,Provisions,Yes,5,Yes,,Yes,"More Brisk Flavors, Ginger Beer, Goya Malt",1,2,3,4,,,I didn't know you had sales
2023-04-26 14:31:23,2023-04-26 14:32:17,IP Address,192.112.253.26,100,54,True,2023-04-26 14:32:18,R_RRkfaESLlKxKnmN,,,,,40.7957,-77.8618,qr,EN,Provisions,Yes,5,Yes,,Not right now,,,,,,"High Protein,Low Sugar",,No
2023-04-26 14:32:27,2023-04-26 14:33:01,IP Address,172.58.204.87,100,34,True,2023-04-26 14:33:02,R_ZmlMn0lJ0LaqG9X,,,,,39.9943,-75.1181,qr,EN,Provisions,Yes,5,Yes,,Not right now,,,,,,,,No
2023-04-26 14:37:08,2023-04-26 14:37:55,IP Address,66.71.85.81,100,46,True,2023-04-26 14:37:55,R_55Tju9S2RgFTwJ3,,,,,40.5248,-80.1643,qr,EN,Provisions,Yes,4,No,"Buffalo chicken wrap ",,,,,,,,,No
2023-04-26 14:38:39,2023-04-26 14:39:34,IP Address,66.71.24.241,100,55,True,2023-04-26 14:39:35,R_1jcxf1FOI9sFeFs,,,,,40.1846,-76.3015,qr,EN,Provisions,Yes,5,Yes,,Yes,"Protein drinks ",,,,,Halal,,No
2023-04-26 14:43:50,2023-04-26 14:48:18,IP Address,104.38.108.145,100,267,True,2023-04-26 14:48:18,R_cNKJkYCKDAktgM9,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Yes,"Pepperoni rolls ",,,,,High Protein,,No
2023-04-26 14:58:23,2023-04-26 14:59:15,IP Address,104.38.41.239,100,51,True,2023-04-26 14:59:15,R_W6WJ2TOfbeucwNz,,,,,40.7957,-77.8618,qr,EN,Market North,Yes,4,No,North needs a soft serve ice cream machine like East market,,,,,,,,,No
2023-04-26 14:59:25,2023-04-26 15:00:34,IP Address,104.38.84.158,100,69,True,2023-04-26 15:00:35,R_1gAxfqVYkROCL3T,,,,,40.7957,-77.8618,qr,EN,Market North,Yes,4,Yes,,Not right now,,1,4,2,3,,,I didn't know you had sales
2023-04-26 14:58:17,2023-04-26 15:00:41,IP Address,66.71.38.207,100,143,True,2023-04-26 15:15:42,R_2uEEvMzI8OUKxSy,,,,,42.0751,-80.1464,qr,EN,Provisions,Yes,5,Yes,,Not right now,,4,2,1,3,"Vegan,High Protein,Low Sugar",,I didn't know you had sales
2023-04-26 15:17:38,2023-04-26 15:18:36,IP Address,66.71.44.42,100,58,True,2023-04-26 15:18:36,R_2f3BoLDQr0HI2VM,,,,,39.9544,-75.1657,qr,EN,Provisions,Yes,5,Yes,,Not right now,,4,1,2,3,"Halal,High Protein",,I didn't know you had sales
2023-04-26 15:22:29,2023-04-26 15:23:02,IP Address,107.77.202.93,100,33,True,2023-04-26 15:23:02,R_21gMHyEF477lEjp,,,,,39.2909,-76.6096,qr,EN,Provisions,Yes,3,Yes,,Not right now,,1,3,4,2,,,I didn't know you had sales
2023-04-26 15:22:45,2023-04-26 15:23:33,IP Address,166.196.103.79,100,48,True,2023-04-26 15:23:34,R_1q8p3016FgPJb0J,,,,,39.952,-75.1814,qr,EN,Provisions,Yes,4,Yes,,Not right now,,2,1,3,4,Kosher,,I didn't know you had sales
2023-04-26 15:23:15,2023-04-26 15:24:42,IP Address,192.112.253.20,100,87,True,2023-04-26 15:24:42,R_2ASD8PSFrZfI648,,,,,40.7957,-77.8618,qr,EN,Provisions,Yes,5,No,"The pure leaf tea. Just a simple restock. :) ",,,,,,,,,I didn't know you had sales
2023-04-26 15:24:35,2023-04-26 15:25:52,IP Address,192.112.253.22,100,77,True,2023-04-26 15:25:53,R_3iO88ov7YQgKvv4,,,,,40.7957,-77.8618,qr,EN,Provisions,Yes,4,Yes,,Yes,Grandma’s vanilla sandwich crème cookies.,,,,,Halal,,I didn't know you had sales
2023-04-26 15:25:47,2023-04-26 15:26:34,IP Address,192.112.253.18,100,47,True,2023-04-26 15:26:35,R_33pfzM7HtrbwLL1,,,,,40.7957,-77.8618,qr,EN,Provisions,Yes,5,Yes,,Not right now,,2,3,1,4,Halal,,Yes
2023-04-26 15:27:19,2023-04-26 15:27:55,IP Address,130.203.66.100,100,35,True,2023-04-26 15:27:55,R_1dLF5x7N5cYjw2C,,,,,40.7957,-77.8618,qr,EN,Provisions,Yes,5,Yes,,Not right now,,1,2,3,4,High Protein,,No
2023-04-26 15:26:59,2023-04-26 15:27:59,IP Address,66.71.42.200,100,59,True,2023-04-26 15:27:59,R_3h61FZ8nzAfP6Y3,,,,,39.3408,-76.4078,qr,EN,Provisions,Yes,5,Yes,,Not right now,,4,2,3,1,"Halal,Kosher,Vegetarian,Vegan,High Protein,Low Sugar",,Yes
2023-04-19 15:29:19,2023-04-19 15:31:40,IP Address,174.203.132.202,56,141,False,2023-04-26 15:31:42,R_10uEsHBl8lJXwnQ,,,,,,,qr,EN,Market East,Yes,5,Yes,,,,,,,,,,
2023-04-26 15:35:23,2023-04-26 15:36:23,IP Address,104.28.132.133,100,60,True,2023-04-26 15:36:24,R_1100m81rQFFgIXo,,,,,40.7123,-74.0068,qr,EN,Provisions,Yes,5,Yes,,Not right now,,1,2,4,3,Vegetarian,,Yes
2023-04-26 15:35:51,2023-04-26 15:36:42,IP Address,66.71.75.248,100,51,True,2023-04-26 15:36:43,R_2RUrm0gJc3X3H6B,,,,,40.5222,-78.4034,qr,EN,The Mill Cafe,Yes,5,Yes,,Not right now,,4,1,2,3,Vegetarian,,Yes
2023-04-26 15:30:47,2023-04-26 15:36:45,IP Address,172.56.217.154,100,358,True,2023-04-26 15:36:45,R_1DGSNHz1kQzP8gI,,,,,39.981,-75.1699,qr,EN,High Acres Cafe,Yes,4,Yes,,Not right now,,4,1,3,2,High Protein,,No
2023-04-19 15:40:33,2023-04-19 15:40:51,IP Address,104.38.24.132,56,18,False,2023-04-26 15:40:53,R_ZefIBbQdfnORTjP,,,,,,,qr,EN,Market East,Yes,5,Yes,,,,,,,,,,
2023-04-26 15:41:27,2023-04-26 15:42:52,IP Address,66.71.125.243,100,85,True,2023-04-26 15:42:53,R_ZaZgy1PV6un0Itr,,,,,40.3356,-75.979,qr,EN,Provisions,Yes,5,Yes,,Yes," Vegan options",1,2,3,4,Vegan,,Yes
2023-04-26 15:42:56,2023-04-26 15:43:29,IP Address,66.71.37.134,100,32,True,2023-04-26 15:43:29,R_1FETxEiaA1zJEcV,,,,,39.9597,-75.1995,qr,EN,Provisions,Yes,4,Yes,,Not right now,,4,2,1,3,Halal,,No
2023-04-26 15:44:35,2023-04-26 15:45:15,IP Address,66.71.48.112,100,40,True,2023-04-26 15:45:16,R_2f9iGInMWeUeujY,,,,,40.2086,-76.786,qr,EN,Provisions,Yes,5,Yes,,Not right now,,,,,,Halal,,I didn't know you had sales
2023-04-26 15:45:43,2023-04-26 15:46:26,IP Address,66.71.6.21,100,43,True,2023-04-26 15:46:27,R_2v2plkhQIMfvgHW,,,,,39.8741,-77.0673,qr,EN,Provisions,Yes,5,No,Cupcakes,,,,,,,Halal,,I didn't know you had sales
2023-04-26 15:46:17,2023-04-26 15:47:03,IP Address,66.71.60.243,100,46,True,2023-04-26 15:47:03,R_PAscrkAKMj32FJT,,,,,40.7957,-77.8618,qr,EN,Provisions,Yes,5,Yes,,Not right now,,4,1,2,3,High Protein,,Yes
2023-04-26 15:46:49,2023-04-26 15:47:23,IP Address,104.38.70.142,100,34,True,2023-04-26 15:47:24,R_1owouK4JbcQQsxU,,,,,40.7957,-77.8618,qr,EN,Market North,Yes,5,Yes,,Not right now,,,,,,"High Protein,Low Sugar",,Yes
2023-04-26 15:46:35,2023-04-26 15:47:58,IP Address,174.235.184.185,100,82,True,2023-04-26 15:47:58,R_NXsgyTpJ9r9nu3n,,,,,39.7356,-75.5516,qr,EN,Provisions,Yes,5,No,Dr pete recovery drink,,,3,4,1,2,,,No
2023-04-26 15:54:41,2023-04-26 15:55:48,IP Address,66.71.105.190,100,66,True,2023-04-26 15:55:48,R_DnGB0wuQYKdIEpz,,,,,40.0983,-75.1032,qr,EN,Provisions,Yes,5,Yes,,Not right now,,,,,,"High Protein,Low Sugar",,No
2023-04-26 15:55:37,2023-04-26 15:56:11,IP Address,166.196.103.10,100,34,True,2023-04-26 15:56:12,R_1f72M9IZ917Jmm4,,,,,39.952,-75.1814,qr,EN,Provisions,Yes,5,Yes,,Not right now,,4,3,2,1,,,I didn't know you had sales
2023-04-26 15:55:30,2023-04-26 15:56:16,IP Address,172.56.217.105,100,46,True,2023-04-26 15:56:17,R_3hmgIIOd5lVFva8,,,,,39.981,-75.1699,qr,EN,Provisions,Yes,4,Yes,,Not right now,,3,2,1,4,Low Sugar,,I didn't know you had sales
2023-04-26 16:10:23,2023-04-26 16:10:42,IP Address,66.71.113.126,100,18,True,2023-04-26 16:10:42,R_2V3jKQ1Yo1MFfyD,,,,,40.228,-76.1159,qr,EN,Provisions,Yes,3,Yes,,Not right now,,2,3,1,4,"Vegetarian,Vegan",,Yes
2023-04-26 13:38:32,2023-04-26 16:22:57,IP Address,172.56.216.86,100,9864,True,2023-04-26 16:22:58,R_1lzShU5j9FqKAYC,,,,,39.9206,-75.1826,qr,EN,Provisions,Yes,5,Yes,,Not right now,,3,2,1,4,High Protein,,No
2023-04-26 16:43:26,2023-04-26 16:46:12,IP Address,172.56.217.65,100,165,True,2023-04-26 16:46:12,R_3gXiADg4F2E90lQ,,,,,39.981,-75.1699,qr,EN,Market West,No,5,No,Natural fruit drinks. There’s too many soft drinks.,,,,,,,Halal,,I didn't know you had sales
2023-04-26 16:54:42,2023-04-26 16:55:41,IP Address,172.58.227.134,100,59,True,2023-04-26 16:55:42,R_U9YjW5TszEJlQZ3,,,,,40.6221,-73.981,qr,EN,High Acres Cafe,Yes,3,Yes,,Not right now,,4,2,1,3,,,No
2023-04-26 16:58:34,2023-04-26 16:59:25,IP Address,66.71.53.16,100,50,True,2023-04-26 16:59:25,R_tMpk2lS0Kxvj9Yt,,,,,39.8545,-75.3773,qr,EN,Creekside Market,Yes,4,Yes,,Not right now,,,,,,Vegetarian,,No
2023-04-26 17:20:14,2023-04-26 17:21:32,IP Address,192.112.253.21,100,77,True,2023-04-26 17:21:32,R_2S0q3Fge9JXgcvN,,,,,40.7957,-77.8618,qr,EN,Common Grounds,Yes,5,Yes,,Yes,"Ethnic hair products ",4,1,2,3,High Protein,,I didn't know you had sales
2023-04-26 17:25:04,2023-04-26 17:26:21,IP Address,66.71.1.68,100,76,True,2023-04-26 17:26:21,R_2bPi3xmZhaMxzkx,,,,,40.5992,-77.5768,qr,EN,High Acres Cafe,Yes,4,Yes,,Yes,Gensing green tea,4,1,2,3,,,Yes
2023-04-26 17:28:41,2023-04-26 17:29:33,IP Address,104.38.90.50,100,51,True,2023-04-26 17:29:34,R_2ZE8R2xwLetXtl0,,,,,40.7957,-77.8618,qr,EN,Market North,Yes,5,No,Pushpins!!!! please,,,2,1,3,4,Other,n/a,Yes
2023-04-26 17:40:08,2023-04-26 17:40:59,IP Address,174.240.209.50,100,50,True,2023-04-26 17:40:59,R_1Do3XTTQOsWb4OL,,,,,39.9476,-75.1474,qr,EN,High Acres Cafe,Yes,5,Yes,,Not right now,,3,2,1,4,,,No
2023-04-26 19:10:04,2023-04-26 19:11:29,IP Address,104.38.9.215,100,85,True,2023-04-26 19:11:29,R_3eypFlkn5HUuLfQ,,,,,40.7957,-77.8618,qr,EN,Market West,No,4,Yes,,Yes,"chicken flavored rice a roni, s’mores kodiak flapjacks, chocolate chip kodiak flapjacks",,,,,High Protein,,Yes
2023-04-26 19:12:39,2023-04-26 19:14:03,IP Address,104.38.120.147,100,84,True,2023-04-26 19:14:04,R_XZFaAyIvP45QZO1,,,,,40.7957,-77.8618,qr,EN,Market North,Yes,5,No,"Hot Cheetos, Takis, honestly any spicy chips, specific ramen brands like Mama noodles",,,,,,,,,I didn't know you had sales
2023-04-26 21:49:06,2023-04-26 21:50:47,IP Address,104.38.26.242,100,101,True,2023-04-26 21:50:48,R_SK1yXcAeSkwYCQN,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,No,Green pringles,,,1,3,2,4,Halal,,No
2023-04-27 03:35:56,2023-04-27 03:40:19,IP Address,104.38.103.72,100,262,True,2023-04-27 03:40:19,R_31a8eaXI9T2Na7r,,,,,40.7957,-77.8618,qr,EN,Market North,Yes,4,Yes,,Yes,"3-ply Toilet Paper, ready-to-eat chilled edamame, ready to eat cherry tomatoes, soft pretzels, smoothie station, green grape, dried cranberries, more freeze dried strawberries ",1,4,2,3,,,No
2023-04-20 10:11:14,2023-04-20 10:11:33,IP Address,66.71.99.46,44,18,False,2023-04-27 10:11:35,R_3MasxhT1yFUgZkf,,,,,,,qr,EN,Creekside Market,No,5,No,,,,,,,,,,
2023-04-27 11:07:19,2023-04-27 11:08:02,IP Address,104.38.21.177,100,43,True,2023-04-27 11:08:04,R_3oGdMJ6ngXhXCe4,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Not right now,,2,1,3,4,High Protein,,I didn't know you had sales
2023-04-27 11:08:04,2023-04-27 11:08:32,IP Address,104.38.84.130,100,27,True,2023-04-27 11:08:32,R_3HH6SVxiTmotbOd,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Not right now,,4,1,2,3,,,Yes
2023-04-27 11:07:12,2023-04-27 11:08:37,IP Address,107.77.203.220,100,84,True,2023-04-27 11:08:38,R_YQtDxSREuOrsbKx,,,,,38.894,-77.0365,qr,EN,Market West,Yes,5,Yes,,Yes,Meals from the Kosher Dining Hall,4,2,3,1,Kosher,,No
2023-04-27 11:10:16,2023-04-27 11:11:07,IP Address,104.38.57.129,100,50,True,2023-04-27 11:11:07,R_QgH9soK9c6WLbuF,,,,,41.1849,-75.386,qr,EN,Market West,Yes,5,Yes,,Not right now,,,,,,High Protein,,Yes
2023-04-27 11:10:29,2023-04-27 11:11:13,IP Address,192.112.253.14,100,43,True,2023-04-27 11:11:13,R_2wL8w4jCgjYYF0j,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Yes,"Leaf tea peach hibiscus ",3,2,1,4,,,Yes
2023-04-27 11:12:35,2023-04-27 11:13:47,IP Address,66.71.65.172,100,72,True,2023-04-27 11:13:50,R_25QQ6DQsx9VRhvD,,,,,40.9524,-76.0457,qr,EN,Creekside Market,No,4,Yes,,Not right now,,4,1,2,3,High Protein,,I didn't know you had sales
2023-04-27 11:12:31,2023-04-27 11:13:50,IP Address,66.71.123.37,100,78,True,2023-04-27 11:13:51,R_3MxKH4xYQTymh74,,,,,39.9544,-75.1657,qr,EN,Creekside Market,No,4,Yes,,Not right now,,4,1,3,2,"Halal,Vegetarian,High Protein",,No
2023-04-27 11:12:18,2023-04-27 11:14:14,IP Address,130.203.68.24,100,115,True,2023-04-27 11:14:14,R_6gKzfEsMVGqnzJD,,,,,40.7957,-77.8618,qr,EN,Creekside Market,Yes,4,Yes,,Yes,"Protein powder ",4,2,1,3,Halal,,No
2023-04-27 11:13:17,2023-04-27 11:14:32,IP Address,66.71.101.119,100,74,True,2023-04-27 11:14:32,R_3qPujg6oRVKlrhj,,,,,39.8458,-77.5489,qr,EN,Creekside Market,No,4,Yes,,Yes,Flavored blasted goldfish,4,1,2,3,High Protein,,I didn't know you had sales
2023-04-27 11:12:30,2023-04-27 11:15:22,IP Address,66.71.30.230,100,171,True,2023-04-27 11:15:22,R_3lY5XgUS3gGLsZ9,,,,,40.0443,-75.6472,qr,EN,Creekside Market,No,4,Yes,,Yes,Baby wipes and hand soap,4,1,2,3,"High Protein,Low Sugar",,I didn't know you had sales
2023-04-27 11:12:15,2023-04-27 11:17:31,IP Address,66.71.50.164,100,315,True,2023-04-27 11:17:33,R_2PBQxbOkhawdyUs,,,,,40.3226,-76.4042,qr,EN,Market Pollock,Yes,3,Yes,,Yes,Limited Sock on condoms,2,4,3,1,Halal,,I didn't know you had sales
2023-04-27 11:21:44,2023-04-27 11:22:29,IP Address,130.203.64.189,100,44,True,2023-04-27 11:22:30,R_3HTbGOlzpWf4Ay2,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Not right now,,3,1,2,4,,,I didn't know you had sales
2023-04-27 11:25:16,2023-04-27 11:26:03,IP Address,104.38.93.45,100,46,True,2023-04-27 11:26:03,R_3fTYyOL9eYbbMhL,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Not right now,,3,2,1,4,"High Protein,Low Sugar",,No
2023-04-27 11:26:47,2023-04-27 11:27:47,IP Address,66.71.122.83,100,60,True,2023-04-27 11:27:48,R_2XcWaLpke9AcYDp,,,,,40.3473,-75.9305,qr,EN,Creekside Market,Yes,5,Yes,,Yes,Ghost pepper chips,2,4,3,1,Vegetarian,,I didn't know you had sales
2023-04-27 11:12:11,2023-04-27 11:13:09,IP Address,66.71.89.66,100,58,True,2023-04-27 11:28:12,R_30dfJckcFWuTOmc,,,,,40.2602,-76.8591,qr,EN,Creekside Market,Yes,5,No,"Food ",,,,,,,High Protein,,I didn't know you had sales
2023-04-27 11:15:38,2023-04-27 11:17:24,IP Address,104.38.6.4,100,106,True,2023-04-27 11:32:25,R_2zCigY5KhnSngqn,,,,,40.7957,-77.8618,qr,EN,Market East,Yes,5,Yes,,Yes,"Maybe tape in marker ",4,1,2,3,"High Protein,Low Sugar",,I didn't know you had sales
2023-04-27 11:32:33,2023-04-27 11:33:28,IP Address,104.38.32.139,100,54,True,2023-04-27 11:33:28,R_1OwYugiiaDUVau0,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Not right now,,,,,,"High Protein,Low Sugar",,Yes
2023-04-27 11:18:23,2023-04-27 11:20:06,IP Address,66.71.35.201,100,103,True,2023-04-27 11:35:09,R_2OHKTyElFjcQrVy,,,,,40.6657,-75.3364,qr,EN,Creekside Market,Yes,4,Yes,,Yes,Quality toilet paper,4,1,2,3,High Protein,,I didn't know you had sales
2023-04-27 11:41:44,2023-04-27 11:42:42,IP Address,104.38.113.137,100,57,True,2023-04-27 11:42:42,R_10AUJgMeoKwiKsw,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Not right now,,4,2,1,3,High Protein,,No
2023-04-27 11:42:26,2023-04-27 11:43:02,IP Address,104.38.32.134,100,35,True,2023-04-27 11:43:03,R_2P6TLGlSU2gBPLm,,,,,40.7957,-77.8618,qr,EN,Market Pollock,Yes,5,Yes,,Not right now,,,,,,,,No
2023-04-27 11:31:53,2023-04-27 11:44:06,IP Address,104.39.243.212,100,732,True,2023-04-27 11:44:06,R_1jWeP3cmHKgxx9X,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,4,Yes,,Yes,"Goya drinks (mango, pear, Peach, etc)",1,4,2,3,Low Sugar,,No
2023-04-27 11:49:24,2023-04-27 11:50:40,IP Address,174.203.137.5,100,76,True,2023-04-27 11:50:41,R_2UgTE0EcM1IiW65,,,,,40.3052,-79.5418,qr,EN,Market West,Yes,5,Yes,,Yes,Fairlife protein shakes,,,,,High Protein,,I didn't know you had sales
2023-04-27 11:50:00,2023-04-27 11:51:35,IP Address,104.38.112.59,100,95,True,2023-04-27 11:51:36,R_27g7MxzLoI4EJxi,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Yes,6 packs of granola bars,3,1,2,4,Vegetarian,,Yes
2023-04-27 11:55:41,2023-04-27 11:56:36,IP Address,104.38.32.83,100,55,True,2023-04-27 11:56:37,R_1kZWxrYgzJwtPNj,,,,,40.7957,-77.8618,qr,EN,Market West,No,5,Yes,,Not right now,,4,1,2,3,,,Yes
2023-04-27 11:58:06,2023-04-27 11:58:57,IP Address,104.38.47.211,100,50,True,2023-04-27 11:58:57,R_2afV21qqhqfoEuI,,,,,39.9444,-75.5875,qr,EN,Market West,Yes,5,Yes,,Not right now,,,,,,High Protein,,Yes
2023-04-27 12:03:32,2023-04-27 12:04:13,IP Address,104.38.51.36,100,40,True,2023-04-27 12:04:16,R_3iqDwxDT7kNfpmU,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Not right now,,,,,,,,I didn't know you had sales
2023-04-27 12:06:42,2023-04-27 12:07:23,IP Address,104.38.109.205,100,40,True,2023-04-27 12:07:23,R_1OV8ZBjetH89kNi,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Yes,Halal products,1,4,2,3,"Halal,Kosher",,I didn't know you had sales
2023-04-27 12:07:55,2023-04-27 12:09:41,IP Address,104.38.2.0,100,106,True,2023-04-27 12:09:42,R_1jHzBJLVHNPhhBR,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Yes,"Spring water please ",,,,,,,Yes
2023-04-27 12:13:51,2023-04-27 12:15:38,IP Address,107.123.17.72,100,107,True,2023-04-27 12:15:39,R_1Eh4AOxYPJW0W0s,,,,,39.9195,-75.1565,qr,EN,Market West,Yes,5,Yes,,Yes,"Protein shakes, healthier meals that aren’t load with sodium and preservatives",4,2,3,1,High Protein,,Yes
2023-04-27 12:18:32,2023-04-27 12:19:17,IP Address,104.38.51.243,100,45,True,2023-04-27 12:19:17,R_cND7WwClyVmWo2R,,,,,40.5035,-75.388,qr,EN,Creekside Market,Yes,4,Yes,,Not right now,,4,1,3,2,,,Yes
2023-04-27 12:18:45,2023-04-27 12:19:26,IP Address,174.203.137.128,100,40,True,2023-04-27 12:19:27,R_1lB6aQ4akQFZNdc,,,,,40.3052,-79.5418,qr,EN,Market West,Yes,5,Yes,,Yes,Chocorooms,,,,,Vegetarian,,Yes
2023-04-27 12:30:41,2023-04-27 12:32:32,IP Address,192.112.253.20,100,110,True,2023-04-27 12:32:32,R_3RrzPSZuWEEHocm,,,,,40.7957,-77.8618,qr,EN,Provisions,Yes,5,Yes,,Yes,"Bread , eggs",4,1,2,3,Low Sugar,,I didn't know you had sales
2023-04-27 12:37:22,2023-04-27 12:38:26,IP Address,104.38.44.90,100,63,True,2023-04-27 12:38:27,R_2w66syHv0Frc8dw,,,,,40.7957,-77.8618,qr,EN,Market West,No,5,Yes,,Not right now,,4,3,2,1,"Vegetarian,High Protein,Low Sugar",,I didn't know you had sales
2023-04-27 12:38:22,2023-04-27 12:39:09,IP Address,104.38.114.49,100,47,True,2023-04-27 12:39:10,R_2xJCokBIkbhGNkH,,,,,39.9828,-75.8239,qr,EN,Market West,Yes,5,Yes,,Yes,cinamon altoids,4,1,3,2,,,I didn't know you had sales
2023-04-27 12:39:11,2023-04-27 12:39:48,IP Address,104.38.93.118,100,36,True,2023-04-27 12:39:48,R_7QYOhe73JQmLXa1,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Not right now,,1,2,3,4,,,No
2023-04-27 13:24:09,2023-04-27 13:39:40,IP Address,104.38.36.51,100,930,True,2023-04-27 13:39:40,R_eM87u7y9FI3xZlf,,,,,40.7957,-77.8618,qr,EN,Louie's,Yes,4,Yes,,Yes,Poppi prebiotic soda,,,,,,,I didn't know you had sales
2023-04-27 14:58:48,2023-04-27 14:59:27,IP Address,104.38.110.232,100,38,True,2023-04-27 14:59:27,R_abcIe5aFWB5WrOp,,,,,39.9845,-75.586,qr,EN,Market East,Yes,5,Yes,,Not right now,,3,4,2,1,,,No
2023-04-27 15:07:34,2023-04-27 15:08:13,IP Address,104.38.112.164,100,38,True,2023-04-27 15:08:13,R_27lgCfq0kJcuNLI,,,,,40.7957,-77.8618,qr,EN,Market East,Yes,5,Yes,,Not right now,,,,,,,,Yes
2023-04-27 15:37:28,2023-04-27 15:39:20,IP Address,104.38.21.181,100,112,True,2023-04-27 15:39:20,R_30oCcH9MbSW0y6n,,,,,40.7957,-77.8618,qr,EN,Market East,Yes,4,No,"more gluten free products- frozen meals, bagels",,,,,,,Other,Gluten free,I didn't know you had sales
2023-04-27 15:53:11,2023-04-27 15:53:58,IP Address,104.38.77.43,100,46,True,2023-04-27 15:53:58,R_3HvowVHhcud5cNA,,,,,40.7957,-77.8618,qr,EN,Market East,Yes,4,Yes,,Not right now,,,,,,,,Yes
2023-04-27 15:53:11,2023-04-27 15:54:05,IP Address,104.38.73.199,100,54,True,2023-04-27 15:54:05,R_2zLRlMGPHFEjLR0,,,,,40.7957,-77.8618,qr,EN,Market East,Yes,4,Yes,,Not right now,,4,2,3,1,,,Yes
2023-04-27 15:59:44,2023-04-27 16:00:20,IP Address,104.38.78.218,100,35,True,2023-04-27 16:00:20,R_1DnVrHujb27rCeD,,,,,40.7957,-77.8618,qr,EN,Market East,Yes,5,Yes,,Not right now,,1,3,4,2,High Protein,,No
2023-04-27 15:59:52,2023-04-27 16:00:36,IP Address,104.38.95.141,100,43,True,2023-04-27 16:00:36,R_rkjqzcaL9OdX5F7,,,,,40.7957,-77.8618,qr,EN,Market East,Yes,5,Yes,,Not right now,,1,4,2,3,High Protein,,No
2023-04-20 16:15:34,2023-04-20 16:16:00,IP Address,107.123.17.101,56,26,False,2023-04-27 16:16:06,R_r0IlnWeGRaSdHIR,,,,,,,qr,EN,Creekside Market,Yes,5,Yes,,,,,,,,,,
2023-04-27 16:31:11,2023-04-27 16:31:46,IP Address,104.38.67.86,100,34,True,2023-04-27 16:31:47,R_3MiLeVokQFfLv5c,,,,,40.7957,-77.8618,qr,EN,Market East,Yes,5,Yes,,Not right now,,3,2,1,4,Low Sugar,,No
